Date,Price
2020-03-11 07-PM,47.58
2020-03-11 06-PM,47.39
2020-03-11 05-PM,46.71
2020-03-11 04-PM,47.73
2020-03-11 03-PM,47.51
2020-03-11 02-PM,47.61
2020-03-11 01-PM,48.29
2020-03-11 12-PM,48.15
2020-03-11 11-AM,48.24
2020-03-11 10-AM,48.12
2020-03-11 09-AM,49
2020-03-11 08-AM,49.14
2020-03-11 07-AM,49.17
2020-03-11 06-AM,49.31
2020-03-11 05-AM,50.01
2020-03-11 04-AM,50.14
2020-03-11 03-AM,50.24
2020-03-11 02-AM,49.96
2020-03-11 01-AM,50.39
2020-03-11 12-AM,50.51
2020-03-10 11-PM,50.26
2020-03-10 10-PM,50.62
2020-03-10 09-PM,50.46
2020-03-10 08-PM,50.64
2020-03-10 07-PM,50.54
2020-03-10 06-PM,49.82
2020-03-10 05-PM,50.16
2020-03-10 04-PM,49.71
2020-03-10 03-PM,49.21
2020-03-10 02-PM,50.73
2020-03-10 01-PM,50.82
2020-03-10 12-PM,51.2
2020-03-10 11-AM,50.56
2020-03-10 10-AM,50.68
2020-03-10 09-AM,49.43
2020-03-10 08-AM,49.61
2020-03-10 07-AM,49.35
2020-03-10 06-AM,49.65
2020-03-10 05-AM,50.17
2020-03-10 04-AM,50.34
2020-03-10 03-AM,50.28
2020-03-10 02-AM,49.79
2020-03-10 01-AM,50.04
2020-03-10 12-AM,50.4
2020-03-09 11-PM,50.39
2020-03-09 10-PM,49.79
2020-03-09 09-PM,48.65
2020-03-09 08-PM,49.01
2020-03-09 07-PM,48.84
2020-03-09 06-PM,48.05
2020-03-09 05-PM,47.95
2020-03-09 04-PM,49.15
2020-03-09 03-PM,48.64
2020-03-09 02-PM,47.9
2020-03-09 01-PM,49.31
2020-03-09 12-PM,50.13
2020-03-09 11-AM,49.23
2020-03-09 10-AM,49.88
2020-03-09 09-AM,49.95
2020-03-09 08-AM,50.79
2020-03-09 07-AM,50.18
2020-03-09 06-AM,49.88
2020-03-09 05-AM,50.04
2020-03-09 04-AM,50.11
2020-03-09 03-AM,50.89
2020-03-09 02-AM,50.84
2020-03-09 01-AM,51.73
2020-03-09 12-AM,51.45
2020-03-08 11-PM,51
2020-03-08 10-PM,52
2020-03-08 09-PM,52.58
2020-03-08 08-PM,52.69
2020-03-08 07-PM,53.55
2020-03-08 06-PM,53.62
2020-03-08 05-PM,53.82
2020-03-08 04-PM,52.87
2020-03-08 03-PM,53.79
2020-03-08 02-PM,56.61
2020-03-08 01-PM,57.38
2020-03-08 12-PM,57.86
2020-03-08 11-AM,59.14
2020-03-08 10-AM,59.15
2020-03-08 09-AM,58.83
2020-03-08 08-AM,58.99
2020-03-08 07-AM,58.73
2020-03-08 06-AM,58.73
2020-03-08 05-AM,58.67
2020-03-08 04-AM,58.83
2020-03-08 03-AM,58.78
2020-03-08 02-AM,58.44
2020-03-08 01-AM,58.87
2020-03-08 12-AM,59.26
2020-03-07 11-PM,60.46
2020-03-07 10-PM,60.8
2020-03-07 09-PM,60.69
2020-03-07 08-PM,60.47
2020-03-07 07-PM,60.6
2020-03-07 06-PM,60.58
2020-03-07 05-PM,60.9
2020-03-07 04-PM,61.87
2020-03-07 03-PM,62.93
2020-03-07 02-PM,62.77
2020-03-07 01-PM,62.52
2020-03-07 12-PM,62.52
2020-03-07 11-AM,63.05
2020-03-07 10-AM,63.11
2020-03-07 09-AM,63.59
2020-03-07 08-AM,63.33
2020-03-07 07-AM,63.08
2020-03-07 06-AM,63.12
2020-03-07 05-AM,63.17
2020-03-07 04-AM,63.12
2020-03-07 03-AM,62.84
2020-03-07 02-AM,62.77
2020-03-07 01-AM,62.59
2020-03-07 12-AM,63.08
2020-03-06 11-PM,63.22
2020-03-06 10-PM,62.68
2020-03-06 09-PM,62.89
2020-03-06 08-PM,62.42
2020-03-06 07-PM,62.38
2020-03-06 06-PM,62.07
2020-03-06 05-PM,62.41
2020-03-06 04-PM,62.12
2020-03-06 03-PM,61.82
2020-03-06 02-PM,62.41
2020-03-06 01-PM,62.41
2020-03-06 12-PM,62.88
2020-03-06 11-AM,63.42
2020-03-06 10-AM,63.04
2020-03-06 09-AM,62.63
2020-03-06 08-AM,62.78
2020-03-06 07-AM,62.4
2020-03-06 06-AM,62.42
2020-03-06 05-AM,62.58
2020-03-06 04-AM,61.55
2020-03-06 03-AM,61.49
2020-03-06 02-AM,61.59
2020-03-06 01-AM,61.65
2020-03-06 12-AM,61.3
2020-03-05 11-PM,62.06
2020-03-05 10-PM,61.63
2020-03-05 09-PM,62.2
2020-03-05 08-PM,62.35
2020-03-05 07-PM,62.61
2020-03-05 06-PM,62.59
2020-03-05 05-PM,62.9
2020-03-05 04-PM,62.68
2020-03-05 03-PM,62.35
2020-03-05 02-PM,61.81
2020-03-05 01-PM,62.52
2020-03-05 12-PM,62.5
2020-03-05 11-AM,62.58
2020-03-05 10-AM,62.88
2020-03-05 09-AM,62.21
2020-03-05 08-AM,61.43
2020-03-05 07-AM,61.23
2020-03-05 06-AM,61.45
2020-03-05 05-AM,61.49
2020-03-05 04-AM,60.78
2020-03-05 03-AM,60.66
2020-03-05 02-AM,61.05
2020-03-05 01-AM,60.96
2020-03-05 12-AM,60.8
2020-03-04 11-PM,60.38
2020-03-04 10-PM,60.31
2020-03-04 09-PM,60.01
2020-03-04 08-PM,59.66
2020-03-04 07-PM,59.74
2020-03-04 06-PM,59.61
2020-03-04 05-PM,59.7
2020-03-04 04-PM,59.52
2020-03-04 03-PM,59.22
2020-03-04 02-PM,60.12
2020-03-04 01-PM,60.53
2020-03-04 12-PM,60.21
2020-03-04 11-AM,60.06
2020-03-04 10-AM,60.68
2020-03-04 09-AM,60.68
2020-03-04 08-AM,60.92
2020-03-04 07-AM,60.86
2020-03-04 06-AM,60.74
2020-03-04 05-AM,61.32
2020-03-04 04-AM,61.68
2020-03-04 03-AM,61.17
2020-03-04 02-AM,61.35
2020-03-04 01-AM,61.21
2020-03-04 12-AM,61.2
2020-03-03 11-PM,61.01
2020-03-03 10-PM,61.18
2020-03-03 09-PM,60.77
2020-03-03 08-PM,60.53
2020-03-03 07-PM,61.08
2020-03-03 06-PM,60.78
2020-03-03 05-PM,60.31
2020-03-03 04-PM,59.93
2020-03-03 03-PM,60.61
2020-03-03 02-PM,60.56
2020-03-03 01-PM,61.07
2020-03-03 12-PM,60.86
2020-03-03 11-AM,61.97
2020-03-03 10-AM,61.77
2020-03-03 09-AM,61.26
2020-03-03 08-AM,60.7
2020-03-03 07-AM,60.35
2020-03-03 06-AM,60.48
2020-03-03 05-AM,61.21
2020-03-03 04-AM,60.84
2020-03-03 03-AM,61.33
2020-03-03 02-AM,60.76
2020-03-03 01-AM,60.26
