Date,Price
2020-03-16 02-AM,5.908
2020-03-16 01-AM,5.898
2020-03-16 12-AM,5.858
2020-03-15 11-PM,5.979
2020-03-15 10-PM,5.997
2020-03-15 09-PM,6.382
2020-03-15 08-PM,5.803
2020-03-15 07-PM,5.947
2020-03-15 06-PM,5.952
2020-03-15 05-PM,5.93
2020-03-15 04-PM,5.954
2020-03-15 03-PM,5.997
2020-03-15 02-PM,5.967
2020-03-15 01-PM,5.962
2020-03-15 12-PM,5.958
2020-03-15 11-AM,6.086
2020-03-15 10-AM,6.123
2020-03-15 09-AM,6.032
2020-03-15 08-AM,5.841
2020-03-15 07-AM,5.885
2020-03-15 06-AM,5.902
2020-03-15 05-AM,5.835
2020-03-15 04-AM,5.832
2020-03-15 03-AM,5.766
2020-03-15 02-AM,5.782
2020-03-15 01-AM,5.715
2020-03-15 12-AM,5.804
2020-03-14 11-PM,5.752
2020-03-14 10-PM,5.846
2020-03-14 09-PM,5.911
2020-03-14 08-PM,6.003
2020-03-14 07-PM,6.008
2020-03-14 06-PM,6.069
2020-03-14 05-PM,6.029
2020-03-14 04-PM,6.06
2020-03-14 03-PM,5.981
2020-03-14 02-PM,6.017
2020-03-14 01-PM,5.941
2020-03-14 12-PM,6.063
2020-03-14 11-AM,6.108
2020-03-14 10-AM,6.08
2020-03-14 09-AM,5.874
2020-03-14 08-AM,5.98
2020-03-14 07-AM,6.159
2020-03-14 06-AM,6.118
2020-03-14 05-AM,6.112
2020-03-14 04-AM,6.181
2020-03-14 03-AM,6.229
2020-03-14 02-AM,6.17
2020-03-14 01-AM,6.16
2020-03-14 12-AM,6.153
2020-03-13 11-PM,6.216
2020-03-13 10-PM,6.231
2020-03-13 09-PM,6.067
2020-03-13 08-PM,6.028
2020-03-13 07-PM,5.973
2020-03-13 06-PM,5.495
2020-03-13 05-PM,5.746
2020-03-13 04-PM,5.807
2020-03-13 03-PM,5.676
2020-03-13 02-PM,5.998
2020-03-13 01-PM,6.304
2020-03-13 12-PM,6.28
2020-03-13 11-AM,6.082
2020-03-13 10-AM,6.251
2020-03-13 09-AM,6.286
2020-03-13 08-AM,6.007
2020-03-13 07-AM,6.08
2020-03-13 06-AM,5.979
2020-03-13 05-AM,5.597
2020-03-13 04-AM,5.33
2020-03-13 03-AM,6.017
2020-03-13 02-AM,5.03
2020-03-13 01-AM,4.582
2020-03-13 12-AM,5.437
2020-03-12 11-PM,5.706
2020-03-12 10-PM,6.343
2020-03-12 09-PM,6.409
2020-03-12 08-PM,6.287
2020-03-12 07-PM,6.578
2020-03-12 06-PM,6.544
2020-03-12 05-PM,6.739
2020-03-12 04-PM,6.591
2020-03-12 03-PM,6.656
2020-03-12 02-PM,6.496
2020-03-12 01-PM,6.243
2020-03-12 12-PM,6.32
2020-03-12 11-AM,6.245
2020-03-12 10-AM,6.675
2020-03-12 09-AM,8.083
2020-03-12 08-AM,8.153
2020-03-12 07-AM,8.214
2020-03-12 06-AM,8.39
2020-03-12 05-AM,8.689
2020-03-12 04-AM,8.699
2020-03-12 03-AM,8.784
2020-03-12 02-AM,8.83
2020-03-12 01-AM,8.976
2020-03-12 12-AM,9.356
2020-03-11 11-PM,9.43
2020-03-11 10-PM,9.429
2020-03-11 09-PM,9.199
2020-03-11 08-PM,9.313
2020-03-11 07-PM,9.2
2020-03-11 06-PM,9.163
2020-03-11 05-PM,9
2020-03-11 04-PM,9.295
2020-03-11 03-PM,9.309
2020-03-11 02-PM,9.323
2020-03-11 01-PM,9.606
2020-03-11 12-PM,9.564
2020-03-11 11-AM,9.573
2020-03-11 10-AM,9.553
2020-03-11 09-AM,9.679
2020-03-11 08-AM,9.717
2020-03-11 07-AM,9.738
2020-03-11 06-AM,9.715
2020-03-11 05-AM,9.8
2020-03-11 04-AM,9.848
2020-03-11 03-AM,9.908
2020-03-11 02-AM,9.835
2020-03-11 01-AM,9.908
2020-03-11 12-AM,9.956
2020-03-10 11-PM,9.87
2020-03-10 10-PM,9.976
2020-03-10 09-PM,9.944
2020-03-10 08-PM,9.984
2020-03-10 07-PM,9.957
2020-03-10 06-PM,9.79
2020-03-10 05-PM,9.833
2020-03-10 04-PM,9.806
2020-03-10 03-PM,9.635
2020-03-10 02-PM,10.03
2020-03-10 01-PM,10.09
2020-03-10 12-PM,10.16
2020-03-10 11-AM,10.05
2020-03-10 10-AM,10.03
2020-03-10 09-AM,9.785
2020-03-10 08-AM,9.819
2020-03-10 07-AM,9.734
2020-03-10 06-AM,9.819
2020-03-10 05-AM,9.91
2020-03-10 04-AM,9.832
2020-03-10 03-AM,9.799
2020-03-10 02-AM,9.722
2020-03-10 01-AM,9.754
2020-03-10 12-AM,9.899
2020-03-09 11-PM,9.902
2020-03-09 10-PM,9.776
2020-03-09 09-PM,9.648
2020-03-09 08-PM,9.645
2020-03-09 07-PM,9.651
2020-03-09 06-PM,9.519
2020-03-09 05-PM,9.472
2020-03-09 04-PM,9.59
2020-03-09 03-PM,9.61
2020-03-09 02-PM,9.685
2020-03-09 01-PM,9.769
2020-03-09 12-PM,10.02
2020-03-09 11-AM,9.975
2020-03-09 10-AM,10.1
2020-03-09 09-AM,10.12
2020-03-09 08-AM,10.25
2020-03-09 07-AM,10.17
2020-03-09 06-AM,10.12
2020-03-09 05-AM,10.11
2020-03-09 04-AM,9.871
2020-03-09 03-AM,10.04
2020-03-09 02-AM,9.961
2020-03-09 01-AM,10.1
2020-03-09 12-AM,10.04
2020-03-08 11-PM,10.05
2020-03-08 10-PM,10.24
2020-03-08 09-PM,10.43
2020-03-08 08-PM,10.42
2020-03-08 07-PM,10.53
2020-03-08 06-PM,10.61
2020-03-08 05-PM,10.61
2020-03-08 04-PM,10.51
2020-03-08 03-PM,10.61
2020-03-08 02-PM,10.83
2020-03-08 01-PM,10.98
2020-03-08 12-PM,11
2020-03-08 11-AM,11.28
2020-03-08 10-AM,11.28
2020-03-08 09-AM,11.24
2020-03-08 08-AM,11.27
2020-03-08 07-AM,11.29
2020-03-08 06-AM,11.23
2020-03-08 05-AM,11.29
2020-03-08 04-AM,11.32
2020-03-08 03-AM,11.33
2020-03-08 02-AM,11.26
2020-03-08 01-AM,11.33
2020-03-08 12-AM,11.4
2020-03-07 11-PM,11.59
2020-03-07 10-PM,11.72
2020-03-07 09-PM,11.65
2020-03-07 08-PM,11.67
2020-03-07 07-PM,11.73
2020-03-07 06-PM,11.72
2020-03-07 05-PM,11.71
2020-03-07 04-PM,12.05
2020-03-07 03-PM,12.29
2020-03-07 02-PM,12.17
2020-03-07 01-PM,12.12
2020-03-07 12-PM,12.15
2020-03-07 11-AM,12.2
2020-03-07 10-AM,12.19
2020-03-07 09-AM,12.32
2020-03-07 08-AM,12.25
2020-03-07 07-AM,12.22
2020-03-07 06-AM,12.17
2020-03-07 05-AM,12.23
2020-03-07 04-AM,12.33
2020-03-07 03-AM,12.26
2020-03-07 02-AM,12.28
2020-03-07 01-AM,12.27
2020-03-07 12-AM,12.38
2020-03-06 11-PM,12.38
2020-03-06 10-PM,12.19
2020-03-06 09-PM,12.23
2020-03-06 08-PM,12.16
2020-03-06 07-PM,12.14
2020-03-06 06-PM,12.1
2020-03-06 05-PM,12.16
2020-03-06 04-PM,12.12
2020-03-06 03-PM,12.04
2020-03-06 02-PM,12.27
2020-03-06 01-PM,12.16
2020-03-06 12-PM,12.19
2020-03-06 11-AM,12.28
2020-03-06 10-AM,12.25
2020-03-06 09-AM,12.17
2020-03-06 08-AM,12.18
2020-03-06 07-AM,12.15
2020-03-06 06-AM,12.17
2020-03-06 05-AM,12.16
2020-03-06 04-AM,11.95
2020-03-06 03-AM,11.99
2020-03-06 02-AM,12.02
2020-03-06 01-AM,11.99
2020-03-06 12-AM,11.98
2020-03-05 11-PM,12.07
2020-03-05 10-PM,12.05
2020-03-05 09-PM,12.13
2020-03-05 08-PM,12.19
2020-03-05 07-PM,12.24
2020-03-05 06-PM,12.26
2020-03-05 05-PM,12.33
2020-03-05 04-PM,12.31
2020-03-05 03-PM,12.2
2020-03-05 02-PM,12.11
2020-03-05 01-PM,12.23
2020-03-05 12-PM,12.24
2020-03-05 11-AM,12.26
2020-03-05 10-AM,12.3
2020-03-05 09-AM,12.33
2020-03-05 08-AM,12.19
2020-03-05 07-AM,12.2
2020-03-05 06-AM,12.15
2020-03-05 05-AM,12.26
2020-03-05 04-AM,12.05
2020-03-05 03-AM,11.96
2020-03-05 02-AM,12.02
2020-03-05 01-AM,12
2020-03-05 12-AM,11.95
2020-03-04 11-PM,11.76
2020-03-04 10-PM,11.69
2020-03-04 09-PM,11.64
2020-03-04 08-PM,11.65
2020-03-04 07-PM,11.68
2020-03-04 06-PM,11.69
2020-03-04 05-PM,11.71
2020-03-04 04-PM,11.72
2020-03-04 03-PM,11.59
2020-03-04 02-PM,11.74
2020-03-04 01-PM,11.84
2020-03-04 12-PM,11.68
2020-03-04 11-AM,11.69
2020-03-04 10-AM,11.85
2020-03-04 09-AM,11.85
2020-03-04 08-AM,11.87
2020-03-04 07-AM,11.92
2020-03-04 06-AM,11.87
2020-03-04 05-AM,11.9
2020-03-04 04-AM,11.9
2020-03-04 03-AM,11.84
2020-03-04 02-AM,11.87
2020-03-04 01-AM,11.71
2020-03-04 12-AM,11.57
2020-03-03 11-PM,11.56
2020-03-03 10-PM,11.58
2020-03-03 09-PM,11.52
2020-03-03 08-PM,11.52
2020-03-03 07-PM,11.61
2020-03-03 06-PM,11.59
2020-03-03 05-PM,11.55
2020-03-03 04-PM,11.45
2020-03-03 03-PM,11.62
2020-03-03 02-PM,11.58
2020-03-03 01-PM,11.7
2020-03-03 12-PM,11.71
2020-03-03 11-AM,11.82
2020-03-03 10-AM,11.77
2020-03-03 09-AM,11.74
2020-03-03 08-AM,11.65
2020-03-03 07-AM,11.64
2020-03-03 06-AM,11.61
2020-03-03 05-AM,11.79
2020-03-03 04-AM,11.77
2020-03-03 03-AM,11.85
2020-03-03 02-AM,11.79
2020-03-03 01-AM,11.87
2020-03-03 12-AM,11.9
2020-03-02 11-PM,12.09
2020-03-02 10-PM,12.02
2020-03-02 09-PM,12.16
2020-03-02 08-PM,12.13
2020-03-02 07-PM,12.19
2020-03-02 06-PM,11.97
2020-03-02 05-PM,12.02
2020-03-02 04-PM,11.93
2020-03-02 03-PM,11.86
2020-03-02 02-PM,11.75
2020-03-02 01-PM,11.71
2020-03-02 12-PM,11.61
2020-03-02 11-AM,11.6
2020-03-02 10-AM,11.58
2020-03-02 09-AM,11.55
2020-03-02 08-AM,11.55
2020-03-02 07-AM,11.4
2020-03-02 06-AM,11.45
2020-03-02 05-AM,11.52
2020-03-02 04-AM,11.37
2020-03-02 03-AM,11.26
2020-03-02 02-AM,11.39
2020-03-02 01-AM,11.3
2020-03-02 12-AM,11.33
2020-03-01 11-PM,11.31
2020-03-01 10-PM,11.39
2020-03-01 09-PM,11.21
2020-03-01 08-PM,11.17
2020-03-01 07-PM,11.28
2020-03-01 06-PM,11.12
2020-03-01 05-PM,11.39
2020-03-01 04-PM,11.43
2020-03-01 03-PM,11.43
2020-03-01 02-PM,11.46
2020-03-01 01-PM,11.52
2020-03-01 12-PM,11.48
2020-03-01 11-AM,11.64
2020-03-01 10-AM,11.5
2020-03-01 09-AM,11.37
2020-03-01 08-AM,11.44
2020-03-01 07-AM,11.49
2020-03-01 06-AM,11.59
2020-03-01 05-AM,11.79
2020-03-01 04-AM,11.59
2020-03-01 03-AM,11.64
2020-03-01 02-AM,11.71
2020-03-01 01-AM,11.59
2020-03-01 12-AM,11.3
2020-02-29 11-PM,11.1
2020-02-29 10-PM,11.4
2020-02-29 09-PM,11.34
2020-02-29 08-PM,11.4
2020-02-29 07-PM,11.35
2020-02-29 06-PM,11.12
2020-02-29 05-PM,11.17
2020-02-29 04-PM,10.96
2020-02-29 03-PM,11.05
2020-02-29 02-PM,10.98
2020-02-29 01-PM,11.08
2020-02-29 12-PM,11.16
2020-02-29 11-AM,11.26
2020-02-29 10-AM,11.03
2020-02-29 09-AM,11.1
2020-02-29 08-AM,11.28
2020-02-29 07-AM,11.34
2020-02-29 06-AM,11.32
2020-02-29 05-AM,11.41
2020-02-29 04-AM,11.46
2020-02-29 03-AM,11.32
2020-02-29 02-AM,11.28
2020-02-29 01-AM,11.23
2020-02-29 12-AM,11.42
2020-02-28 11-PM,11.31
2020-02-28 10-PM,11.35
2020-02-28 09-PM,11.2
2020-02-28 08-PM,11.1
2020-02-28 07-PM,11
2020-02-28 06-PM,10.96
2020-02-28 05-PM,11.03
2020-02-28 04-PM,11.1
2020-02-28 03-PM,11.27
2020-02-28 02-PM,11.17
2020-02-28 01-PM,11.09
2020-02-28 12-PM,10.84
2020-02-28 11-AM,10.95
2020-02-28 10-AM,11
2020-02-28 09-AM,10.82
2020-02-28 08-AM,11.02
2020-02-28 07-AM,11.1
2020-02-28 06-AM,11.19
2020-02-28 05-AM,11.32
2020-02-28 04-AM,11.37
2020-02-28 03-AM,11.45
2020-02-28 02-AM,11.53
2020-02-28 01-AM,11.64
2020-02-28 12-AM,11.51
2020-02-27 11-PM,11.51
2020-02-27 10-PM,11.33
2020-02-27 09-PM,11.2
2020-02-27 08-PM,11.53
2020-02-27 07-PM,11.51
2020-02-27 06-PM,11.5
2020-02-27 05-PM,11.61
2020-02-27 04-PM,11.62
2020-02-27 03-PM,11.33
2020-02-27 02-PM,11.27
2020-02-27 01-PM,11.26
2020-02-27 12-PM,11.18
2020-02-27 11-AM,11.18
2020-02-27 10-AM,11.23
2020-02-27 09-AM,11.03
2020-02-27 08-AM,11.12
2020-02-27 07-AM,11.09
2020-02-27 06-AM,11.09
2020-02-27 05-AM,10.99
2020-02-27 04-AM,10.91
2020-02-27 03-AM,10.83
2020-02-27 02-AM,10.75
2020-02-27 01-AM,10.91
2020-02-27 12-AM,10.58
2020-02-26 11-PM,11.01
2020-02-26 10-PM,11.05
2020-02-26 09-PM,10.99
2020-02-26 08-PM,11.11
2020-02-26 07-PM,11.2
2020-02-26 06-PM,11.28
2020-02-26 05-PM,10.99
2020-02-26 04-PM,11.05
2020-02-26 03-PM,11.28
2020-02-26 02-PM,11.23
2020-02-26 01-PM,11.36
2020-02-26 12-PM,11.89
2020-02-26 11-AM,11.47
2020-02-26 10-AM,11.59
2020-02-26 09-AM,11.5
2020-02-26 08-AM,11.65
2020-02-26 07-AM,11.56
2020-02-26 06-AM,11.87
2020-02-26 05-AM,11.93
2020-02-26 04-AM,11.91
2020-02-26 03-AM,11.87
2020-02-26 02-AM,11.81
2020-02-26 01-AM,11.89
2020-02-26 12-AM,12.32
2020-02-25 11-PM,12.39
2020-02-25 10-PM,12.63
2020-02-25 09-PM,12.56
2020-02-25 08-PM,12.52
2020-02-25 07-PM,12.58
2020-02-25 06-PM,12.68
2020-02-25 05-PM,12.61
2020-02-25 04-PM,12.53
2020-02-25 03-PM,12.77
2020-02-25 02-PM,12.81
2020-02-25 01-PM,13.15
2020-02-25 12-PM,13.3
2020-02-25 11-AM,13.27
2020-02-25 10-AM,13.12
2020-02-25 09-AM,13.18
2020-02-25 08-AM,13.15
2020-02-25 07-AM,13.1
2020-02-25 06-AM,13.14
2020-02-25 05-AM,13.16
2020-02-25 04-AM,13.33
2020-02-25 03-AM,13.38
2020-02-25 02-AM,13.24
