Date,Price
2019-09-29 12-PM,167.01
2019-09-29 11-AM,169.42
2019-09-29 10-AM,170.24
2019-09-29 09-AM,170.49
2019-09-29 08-AM,170.24
2019-09-29 07-AM,169.97
2019-09-29 06-AM,170.34
2019-09-29 05-AM,171.3
2019-09-29 04-AM,170.93
2019-09-29 03-AM,171.18
2019-09-29 02-AM,171.54
2019-09-29 01-AM,172.98
2019-09-29 12-AM,173.46
2019-09-28 11-PM,173.49
2019-09-28 10-PM,172.98
2019-09-28 09-PM,172.94
2019-09-28 08-PM,173.83
2019-09-28 07-PM,173.59
2019-09-28 06-PM,173.46
2019-09-28 05-PM,173.63
2019-09-28 04-PM,172.37
2019-09-28 03-PM,170
2019-09-28 02-PM,170.55
2019-09-28 01-PM,172.87
2019-09-28 12-PM,171.15
2019-09-28 11-AM,172.45
2019-09-28 10-AM,174.21
2019-09-28 09-AM,175.01
2019-09-28 08-AM,173.69
2019-09-28 07-AM,174.41
2019-09-28 06-AM,173.22
2019-09-28 05-AM,174
2019-09-28 04-AM,174.6
2019-09-28 03-AM,174.63
2019-09-28 02-AM,174.67
2019-09-28 01-AM,173.89
2019-09-28 12-AM,174.67
2019-09-27 11-PM,173.79
2019-09-27 10-PM,172.31
2019-09-27 09-PM,175.1
2019-09-27 08-PM,170.73
2019-09-27 07-PM,167.3
2019-09-27 06-PM,167.15
2019-09-27 05-PM,167.27
2019-09-27 04-PM,166.81
2019-09-27 03-PM,164.04
2019-09-27 02-PM,164.71
2019-09-27 01-PM,164.81
2019-09-27 12-PM,165.43
2019-09-27 11-AM,165.41
2019-09-27 10-AM,165.93
2019-09-27 09-AM,166.45
2019-09-27 08-AM,166.52
2019-09-27 07-AM,167
2019-09-27 06-AM,165.3
2019-09-27 05-AM,164.56
2019-09-27 04-AM,164.67
2019-09-27 03-AM,165.36
2019-09-27 02-AM,164.93
2019-09-27 01-AM,165.62
2019-09-27 12-AM,164.13
2019-09-26 11-PM,165.92
2019-09-26 10-PM,166.59
2019-09-26 09-PM,165.75
2019-09-26 08-PM,163.88
2019-09-26 07-PM,165.13
2019-09-26 06-PM,164.08
2019-09-26 05-PM,159.35
2019-09-26 04-PM,160.29
2019-09-26 03-PM,159.91
2019-09-26 02-PM,165.23
2019-09-26 01-PM,166.71
2019-09-26 12-PM,169.44
2019-09-26 11-AM,168.72
2019-09-26 10-AM,170.15
2019-09-26 09-AM,170.28
2019-09-26 08-AM,170.21
2019-09-26 07-AM,169.3
2019-09-26 06-AM,169.21
2019-09-26 05-AM,169.1
2019-09-26 04-AM,168.6
2019-09-26 03-AM,168.4
2019-09-26 02-AM,168.05
2019-09-26 01-AM,168.03
2019-09-26 12-AM,169.15
2019-09-25 11-PM,169.96
2019-09-25 10-PM,169.56
2019-09-25 09-PM,170.7
2019-09-25 08-PM,170.05
2019-09-25 07-PM,168.72
2019-09-25 06-PM,167.3
2019-09-25 05-PM,168.54
2019-09-25 04-PM,169.1
2019-09-25 03-PM,165.5
2019-09-25 02-PM,167.05
2019-09-25 01-PM,167.7
2019-09-25 12-PM,165.41
2019-09-25 11-AM,166.49
2019-09-25 10-AM,168.49
2019-09-25 09-AM,168.14
2019-09-25 08-AM,163.7
2019-09-25 07-AM,164.16
2019-09-25 06-AM,167.7
2019-09-25 05-AM,168.62
2019-09-25 04-AM,168.63
2019-09-25 03-AM,170.26
2019-09-25 02-AM,171.04
2019-09-25 01-AM,173.04
2019-09-25 12-AM,168.7
2019-09-24 11-PM,165.81
2019-09-24 10-PM,168.24
2019-09-24 09-PM,167.2
2019-09-24 08-PM,164.96
2019-09-24 07-PM,164.9
2019-09-24 06-PM,165.33
2019-09-24 05-PM,189.4
2019-09-24 04-PM,189.71
2019-09-24 03-PM,192.66
2019-09-24 02-PM,190.59
2019-09-24 01-PM,194.88
2019-09-24 12-PM,196.06
2019-09-24 11-AM,197.58
2019-09-24 10-AM,196.73
2019-09-24 09-AM,197.23
2019-09-24 08-AM,196.56
2019-09-24 07-AM,199.13
2019-09-24 06-AM,198.83
2019-09-24 05-AM,201.04
2019-09-24 04-AM,201.35
2019-09-24 03-AM,201.39
2019-09-24 02-AM,201.28
2019-09-24 01-AM,201.45
2019-09-24 12-AM,202.2
2019-09-23 11-PM,201.29
2019-09-23 10-PM,201.38
2019-09-23 09-PM,202.65
2019-09-23 08-PM,205.18
2019-09-23 07-PM,206.13
2019-09-23 06-PM,207.25
2019-09-23 05-PM,207.12
2019-09-23 04-PM,208.03
2019-09-23 03-PM,209.48
2019-09-23 02-PM,209.33
2019-09-23 01-PM,208.95
2019-09-23 12-PM,209.29
2019-09-23 11-AM,209.4
2019-09-23 10-AM,209.3
2019-09-23 09-AM,210.19
2019-09-23 08-AM,209.43
2019-09-23 07-AM,208.76
2019-09-23 06-AM,208.86
2019-09-23 05-AM,208.51
2019-09-23 04-AM,209.31
2019-09-23 03-AM,208.19
2019-09-23 02-AM,208.94
2019-09-23 01-AM,208.69
2019-09-23 12-AM,209.28
2019-09-22 11-PM,211.2
2019-09-22 10-PM,210.85
2019-09-22 09-PM,210.08
2019-09-22 08-PM,208.32
2019-09-22 07-PM,206.64
2019-09-22 06-PM,207.52
2019-09-22 05-PM,207.78
2019-09-22 04-PM,208.39
2019-09-22 03-PM,210.49
2019-09-22 02-PM,210.84
2019-09-22 01-PM,211.15
2019-09-22 12-PM,211.69
2019-09-22 11-AM,210.58
2019-09-22 10-AM,210.15
2019-09-22 09-AM,212.35
2019-09-22 08-AM,211.4
2019-09-22 07-AM,212.46
2019-09-22 06-AM,210.78
2019-09-22 05-AM,210.59
2019-09-22 04-AM,209.22
2019-09-22 03-AM,209.3
2019-09-22 02-AM,211.5
2019-09-22 01-AM,211.11
2019-09-22 12-AM,213.53
2019-09-21 11-PM,215.05
2019-09-21 10-PM,215.58
2019-09-21 09-PM,215.42
2019-09-21 08-PM,215.89
2019-09-21 07-PM,217.35
2019-09-21 06-PM,215.88
2019-09-21 05-PM,215.58
2019-09-21 04-PM,216.26
2019-09-21 03-PM,217.96
2019-09-21 02-PM,216.48
2019-09-21 01-PM,216.4
2019-09-21 12-PM,215.75
2019-09-21 11-AM,216.33
2019-09-21 10-AM,214.99
2019-09-21 09-AM,215.22
2019-09-21 08-AM,216.39
2019-09-21 07-AM,216.97
2019-09-21 06-AM,217.49
2019-09-21 05-AM,218.65
2019-09-21 04-AM,217.31
2019-09-21 03-AM,218.07
2019-09-21 02-AM,218.44
2019-09-21 01-AM,219.43
2019-09-21 12-AM,218.74
2019-09-20 11-PM,218.03
2019-09-20 10-PM,214.67
2019-09-20 09-PM,215.98
2019-09-20 08-PM,216.43
2019-09-20 07-PM,216.81
2019-09-20 06-PM,216.64
2019-09-20 05-PM,216.11
2019-09-20 04-PM,215.14
2019-09-20 03-PM,217.04
2019-09-20 02-PM,216.53
2019-09-20 01-PM,218.27
2019-09-20 12-PM,219.33
2019-09-20 11-AM,218.5
2019-09-20 10-AM,217.03
2019-09-20 09-AM,217.02
2019-09-20 08-AM,216.8
2019-09-20 07-AM,217.33
2019-09-20 06-AM,217.46
2019-09-20 05-AM,217.19
2019-09-20 04-AM,218.09
2019-09-20 03-AM,219.27
2019-09-20 02-AM,217.68
2019-09-20 01-AM,216.48
2019-09-20 12-AM,218.3
2019-09-19 11-PM,220.24
2019-09-19 10-PM,219.66
2019-09-19 09-PM,219.68
2019-09-19 08-PM,219.48
2019-09-19 07-PM,221.47
2019-09-19 06-PM,219.93
2019-09-19 05-PM,219.34
2019-09-19 04-PM,220.09
2019-09-19 03-PM,211.7
2019-09-19 02-PM,208.13
2019-09-19 01-PM,209.18
2019-09-19 12-PM,208.09
2019-09-19 11-AM,206.7
2019-09-19 10-AM,207.4
2019-09-19 09-AM,208.16
2019-09-19 08-AM,207.74
2019-09-19 07-AM,206.05
2019-09-19 06-AM,205.79
2019-09-19 05-AM,206.57
2019-09-19 04-AM,204.42
2019-09-19 03-AM,204.8
2019-09-19 02-AM,206.57
2019-09-19 01-AM,206.08
2019-09-19 12-AM,208.28
2019-09-18 11-PM,210.21
2019-09-18 10-PM,211.61
2019-09-18 09-PM,211.99
2019-09-18 08-PM,211.06
2019-09-18 07-PM,211.23
2019-09-18 06-PM,211.87
2019-09-18 05-PM,213.34
2019-09-18 04-PM,213.86
2019-09-18 03-PM,213.96
2019-09-18 02-PM,213.35
2019-09-18 01-PM,214.22
2019-09-18 12-PM,212.6
2019-09-18 11-AM,211.55
2019-09-18 10-AM,213.56
2019-09-18 09-AM,213
2019-09-18 08-AM,213.37
2019-09-18 07-AM,216.03
2019-09-18 06-AM,213.52
2019-09-18 05-AM,211.91
2019-09-18 04-AM,213.25
2019-09-18 03-AM,211.3
2019-09-18 02-AM,212.14
2019-09-18 01-AM,212.14
2019-09-18 12-AM,212.2
2019-09-17 11-PM,207.84
2019-09-17 10-PM,211.49
2019-09-17 09-PM,211.78
2019-09-17 08-PM,212.75
2019-09-17 07-PM,209.97
2019-09-17 06-PM,208.45
2019-09-17 05-PM,209.99
2019-09-17 04-PM,209.07
2019-09-17 03-PM,201.6
2019-09-17 02-PM,202.09
2019-09-17 01-PM,201.07
2019-09-17 12-PM,200.05
2019-09-17 11-AM,198.12
2019-09-17 10-AM,198.18
2019-09-17 09-AM,197.85
2019-09-17 08-AM,197.96
2019-09-17 07-AM,198.33
2019-09-17 06-AM,197.57
2019-09-17 05-AM,197.93
2019-09-17 04-AM,196.36
2019-09-17 03-AM,197.01
2019-09-17 02-AM,196.75
2019-09-17 01-AM,197.41
2019-09-17 12-AM,198.24
2019-09-16 11-PM,197.22
2019-09-16 10-PM,197.38
2019-09-16 09-PM,197.65
2019-09-16 08-PM,198.99
2019-09-16 07-PM,191.55
2019-09-16 06-PM,191.52
2019-09-16 05-PM,192.01
2019-09-16 04-PM,191.12
2019-09-16 03-PM,189.83
2019-09-16 02-PM,189.85
2019-09-16 01-PM,189.52
2019-09-16 12-PM,189.84
2019-09-16 11-AM,193.36
2019-09-16 10-AM,193.7
2019-09-16 09-AM,193.48
2019-09-16 08-AM,193.47
2019-09-16 07-AM,193.96
2019-09-16 06-AM,193.4
2019-09-16 05-AM,193.7
2019-09-16 04-AM,194.13
2019-09-16 03-AM,193.8
2019-09-16 02-AM,194.34
2019-09-16 01-AM,193.38
2019-09-16 12-AM,192.51
2019-09-15 11-PM,189.03
2019-09-15 10-PM,188.39
2019-09-15 09-PM,189.14
2019-09-15 08-PM,188.93
2019-09-15 07-PM,189.23
2019-09-15 06-PM,188.35
2019-09-15 05-PM,188.46
2019-09-15 04-PM,188.35
2019-09-15 03-PM,188.83
2019-09-15 02-PM,187.48
2019-09-15 01-PM,187.54
2019-09-15 12-PM,188.65
2019-09-15 11-AM,188.39
2019-09-15 10-AM,189.51
2019-09-15 09-AM,187.47
2019-09-15 08-AM,187.28
2019-09-15 07-AM,187.5
2019-09-15 06-AM,187.73
2019-09-15 05-AM,187.61
2019-09-15 04-AM,187.08
2019-09-15 03-AM,186.34
2019-09-15 02-AM,187.56
2019-09-15 01-AM,188.36
2019-09-15 12-AM,188.45
2019-09-14 11-PM,188.13
2019-09-14 10-PM,187.36
2019-09-14 09-PM,188.18
2019-09-14 08-PM,187.83
2019-09-14 07-PM,186.81
2019-09-14 06-PM,187.33
2019-09-14 05-PM,187.88
2019-09-14 04-PM,185.52
2019-09-14 03-PM,185.01
2019-09-14 02-PM,185.26
2019-09-14 01-PM,183.36
2019-09-14 12-PM,180.12
2019-09-14 11-AM,180.34
2019-09-14 10-AM,180.74
2019-09-14 09-AM,180.65
2019-09-14 08-AM,180.44
2019-09-14 07-AM,180.47
2019-09-14 06-AM,180.17
2019-09-14 05-AM,180.37
2019-09-14 04-AM,180.19
2019-09-14 03-AM,179.95
2019-09-14 02-AM,180.26
2019-09-14 01-AM,180.32
2019-09-14 12-AM,180.38
2019-09-13 11-PM,180.95
2019-09-13 10-PM,180.7
2019-09-13 09-PM,181.08
2019-09-13 08-PM,180.6
2019-09-13 07-PM,178.55
2019-09-13 06-PM,178.18
2019-09-13 05-PM,178.52
2019-09-13 04-PM,178.66
2019-09-13 03-PM,178.61
2019-09-13 02-PM,178.54
2019-09-13 01-PM,178.85
2019-09-13 12-PM,179.3
2019-09-13 11-AM,179.17
2019-09-13 10-AM,178.48
2019-09-13 09-AM,178.9
2019-09-13 08-AM,179.07
2019-09-13 07-AM,178.7
2019-09-13 06-AM,178.96
2019-09-13 05-AM,178.96
2019-09-13 04-AM,179.18
2019-09-13 03-AM,180.22
2019-09-13 02-AM,179.94
2019-09-13 01-AM,180
2019-09-13 12-AM,180.4
2019-09-12 11-PM,180.72
2019-09-12 10-PM,180.95
2019-09-12 09-PM,181.27
2019-09-12 08-PM,179.75
2019-09-12 07-PM,179.43
2019-09-12 06-PM,179.48
2019-09-12 05-PM,179.21
2019-09-12 04-PM,178.86
2019-09-12 03-PM,179.76
2019-09-12 02-PM,179.56
2019-09-12 01-PM,180.06
2019-09-12 12-PM,178.84
2019-09-12 11-AM,178.21
2019-09-12 10-AM,178.4
2019-09-12 09-AM,177.91
2019-09-12 08-AM,177.91
2019-09-12 07-AM,177.28
2019-09-12 06-AM,177.02
2019-09-12 05-AM,177.57
2019-09-12 04-AM,177.79
2019-09-12 03-AM,178.05
2019-09-12 02-AM,177.89
2019-09-12 01-AM,177.98
2019-09-12 12-AM,178.12
2019-09-11 11-PM,178.28
2019-09-11 10-PM,178.35
2019-09-11 09-PM,178.09
2019-09-11 08-PM,177
2019-09-11 07-PM,176.11
2019-09-11 06-PM,176.47
2019-09-11 05-PM,176.96
2019-09-11 04-PM,177.47
2019-09-11 03-PM,175.96
2019-09-11 02-PM,177.24
2019-09-11 01-PM,177.44
2019-09-11 12-PM,178.69
2019-09-11 11-AM,178.91
2019-09-11 10-AM,179.69
2019-09-11 09-AM,178.16
2019-09-11 08-AM,178.03
2019-09-11 07-AM,179.06
2019-09-11 06-AM,178.28
2019-09-11 05-AM,178.78
2019-09-11 04-AM,179.73
2019-09-11 03-AM,179.81
2019-09-11 02-AM,179.92
2019-09-11 01-AM,179.97
2019-09-11 12-AM,181.25
2019-09-10 11-PM,179.81
2019-09-10 10-PM,179.6
2019-09-10 09-PM,179.9
2019-09-10 08-PM,178.33
2019-09-10 07-PM,178.13
2019-09-10 06-PM,179.43
2019-09-10 05-PM,180.12
2019-09-10 04-PM,180.38
2019-09-10 03-PM,179.53
2019-09-10 02-PM,179.88
2019-09-10 01-PM,180.28
2019-09-10 12-PM,181.31
2019-09-10 11-AM,181.24
2019-09-10 10-AM,180.94
2019-09-10 09-AM,181.22
2019-09-10 08-AM,181.88
2019-09-10 07-AM,182.53
2019-09-10 06-AM,181.81
2019-09-10 05-AM,182.09
2019-09-10 04-AM,182.54
2019-09-10 03-AM,182.48
2019-09-10 02-AM,182.74
2019-09-10 01-AM,182.88
2019-09-10 12-AM,181.77
2019-09-09 11-PM,180.54
2019-09-09 10-PM,181.87
2019-09-09 09-PM,180.27
2019-09-09 08-PM,179.42
2019-09-09 07-PM,180.84
2019-09-09 06-PM,179.96
2019-09-09 05-PM,181.07
2019-09-09 04-PM,180.14
2019-09-09 03-PM,181.34
2019-09-09 02-PM,182.16
2019-09-09 01-PM,182.05
2019-09-09 12-PM,182.09
2019-09-09 11-AM,182.78
2019-09-09 10-AM,181.74
2019-09-09 09-AM,180.55
2019-09-09 08-AM,178.44
2019-09-09 07-AM,177.23
2019-09-09 06-AM,177.55
2019-09-09 05-AM,178.39
2019-09-09 04-AM,178.71
2019-09-09 03-AM,178.25
2019-09-09 02-AM,178.31
2019-09-09 01-AM,180.6
2019-09-09 12-AM,180.57
2019-09-08 11-PM,181.19
2019-09-08 10-PM,181.07
2019-09-08 09-PM,181.31
2019-09-08 08-PM,180.15
2019-09-08 07-PM,179.77
2019-09-08 06-PM,179.5
2019-09-08 05-PM,179.73
2019-09-08 04-PM,181.82
2019-09-08 03-PM,181.35
2019-09-08 02-PM,181.67
2019-09-08 01-PM,178.84
2019-09-08 12-PM,179.19
2019-09-08 11-AM,179.9
2019-09-08 10-AM,181.54
2019-09-08 09-AM,181.12
2019-09-08 08-AM,180.94
2019-09-08 07-AM,181.13
2019-09-08 06-AM,182.13
2019-09-08 05-AM,182.08
2019-09-08 04-AM,182.07
2019-09-08 03-AM,182.95
2019-09-08 02-AM,178.34
2019-09-08 01-AM,178.31
2019-09-08 12-AM,178.84
2019-09-07 11-PM,177.62
2019-09-07 10-PM,178.03
2019-09-07 09-PM,179.29
2019-09-07 08-PM,178.7
2019-09-07 07-PM,178.04
2019-09-07 06-PM,178.95
2019-09-07 05-PM,178.38
2019-09-07 04-PM,177.88
2019-09-07 03-PM,174.2
2019-09-07 02-PM,172.96
2019-09-07 01-PM,171.3
2019-09-07 12-PM,171.04
2019-09-07 11-AM,171.95
2019-09-07 10-AM,169.76
2019-09-07 09-AM,169.93
2019-09-07 08-AM,170
2019-09-07 07-AM,170.13
2019-09-07 06-AM,169.43
2019-09-07 05-AM,169.78
2019-09-07 04-AM,169.23
2019-09-07 03-AM,169.22
2019-09-07 02-AM,169.21
2019-09-07 01-AM,169.21
2019-09-07 12-AM,168.79
2019-09-06 11-PM,169.08
2019-09-06 10-PM,168.63
2019-09-06 09-PM,169.73
2019-09-06 08-PM,168.86
2019-09-06 07-PM,170.37
2019-09-06 06-PM,170.91
2019-09-06 05-PM,171.31
2019-09-06 04-PM,175.9
2019-09-06 03-PM,176.18
2019-09-06 02-PM,175.89
2019-09-06 01-PM,176.46
2019-09-06 12-PM,175.9
2019-09-06 11-AM,176.36
2019-09-06 10-AM,175.99
2019-09-06 09-AM,174.88
2019-09-06 08-AM,174.8
2019-09-06 07-AM,174.8
2019-09-06 06-AM,175.29
2019-09-06 05-AM,175.21
2019-09-06 04-AM,175.53
2019-09-06 03-AM,174.4
2019-09-06 02-AM,174.33
2019-09-06 01-AM,173.79
2019-09-06 12-AM,173.04
2019-09-05 11-PM,173.75
2019-09-05 10-PM,174.6
2019-09-05 09-PM,172.85
2019-09-05 08-PM,171.83
2019-09-05 07-PM,171.67
2019-09-05 06-PM,171.95
2019-09-05 05-PM,171.51
2019-09-05 04-PM,171.26
2019-09-05 03-PM,171.64
2019-09-05 02-PM,171.32
2019-09-05 01-PM,172.04
2019-09-05 12-PM,171.37
2019-09-05 11-AM,171.35
2019-09-05 10-AM,171.97
2019-09-05 09-AM,172.35
2019-09-05 08-AM,174.22
2019-09-05 07-AM,174.45
2019-09-05 06-AM,174.19
2019-09-05 05-AM,175.19
2019-09-05 04-AM,174.83
2019-09-05 03-AM,174.4
2019-09-05 02-AM,174.2
2019-09-05 01-AM,174.26
2019-09-05 12-AM,174.2
2019-09-04 11-PM,174.72
2019-09-04 10-PM,174.44
2019-09-04 09-PM,176.4
2019-09-04 08-PM,175.86
2019-09-04 07-PM,177.41
2019-09-04 06-PM,175.81
2019-09-04 05-PM,177.23
2019-09-04 04-PM,177.14
2019-09-04 03-PM,175.42
2019-09-04 02-PM,175.59
2019-09-04 01-PM,175.46
2019-09-04 12-PM,176.56
2019-09-04 11-AM,177.66
2019-09-04 10-AM,177.84
2019-09-04 09-AM,177.12
2019-09-04 08-AM,177.01
2019-09-04 07-AM,177.98
2019-09-04 06-AM,178.55
2019-09-04 05-AM,178.7
2019-09-04 04-AM,178.59
2019-09-04 03-AM,179.35
2019-09-04 02-AM,177.83
2019-09-04 01-AM,177.31
2019-09-04 12-AM,178.69
2019-09-03 11-PM,178.75
2019-09-03 10-PM,180.95
2019-09-03 09-PM,180.32
2019-09-03 08-PM,180.87
2019-09-03 07-PM,180.34
2019-09-03 06-PM,179.78
2019-09-03 05-PM,179.19
2019-09-03 04-PM,180.5
2019-09-03 03-PM,181.26
2019-09-03 02-PM,180.96
2019-09-03 01-PM,178.49
2019-09-03 12-PM,178.68
2019-09-03 11-AM,177.07
2019-09-03 10-AM,176.24
2019-09-03 09-AM,175.66
2019-09-03 08-AM,177.73
2019-09-03 07-AM,177.63
2019-09-03 06-AM,177.73
2019-09-03 05-AM,178.28
2019-09-03 04-AM,178.79
2019-09-03 03-AM,178.5
2019-09-03 02-AM,177.59
2019-09-03 01-AM,177.06
2019-09-03 12-AM,178.2
2019-09-02 11-PM,178.05
2019-09-02 10-PM,177.8
2019-09-02 09-PM,178.8
2019-09-02 08-PM,179.31
2019-09-02 07-PM,177.65
2019-09-02 06-PM,177.36
2019-09-02 05-PM,176.95
2019-09-02 04-PM,173.1
2019-09-02 03-PM,172.49
2019-09-02 02-PM,173.22
2019-09-02 01-PM,172.53
2019-09-02 12-PM,171.41
2019-09-02 11-AM,172.01
2019-09-02 10-AM,170.97
2019-09-02 09-AM,170.96
2019-09-02 08-AM,170.56
2019-09-02 07-AM,170.75
2019-09-02 06-AM,170.42
2019-09-02 05-AM,170.87
2019-09-02 04-AM,171.15
2019-09-02 03-AM,170.69
2019-09-02 02-AM,170.93
2019-09-02 01-AM,170.58
2019-09-02 12-AM,170.64
2019-09-01 11-PM,170.74
2019-09-01 10-PM,171.65
2019-09-01 09-PM,170.62
2019-09-01 08-PM,170.24
2019-09-01 07-PM,170.43
2019-09-01 06-PM,169.77
2019-09-01 05-PM,169.65
2019-09-01 04-PM,169.36
2019-09-01 03-PM,170.19
2019-09-01 02-PM,169.66
2019-09-01 01-PM,168.88
2019-09-01 12-PM,169.58
2019-09-01 11-AM,169.9
2019-09-01 10-AM,170.19
2019-09-01 09-AM,170.43
2019-09-01 08-AM,170.38
2019-09-01 07-AM,172.08
2019-09-01 06-AM,172.1
2019-09-01 05-AM,172.14
2019-09-01 04-AM,172.46
2019-09-01 03-AM,172.57
2019-09-01 02-AM,172.43
2019-09-01 01-AM,172.71
2019-09-01 12-AM,172.45
2019-08-31 11-PM,171.57
2019-08-31 10-PM,172.56
2019-08-31 09-PM,173.91
2019-08-31 08-PM,166.7
2019-08-31 07-PM,167.54
2019-08-31 06-PM,167.1
2019-08-31 05-PM,168.62
2019-08-31 04-PM,168.47
2019-08-31 03-PM,168.19
2019-08-31 02-PM,167.99
2019-08-31 01-PM,168.34
2019-08-31 12-PM,168.07
2019-08-31 11-AM,167.61
2019-08-31 10-AM,168.24
2019-08-31 09-AM,167.99
2019-08-31 08-AM,168.07
2019-08-31 07-AM,168.13
2019-08-31 06-AM,168.32
2019-08-31 05-AM,168.98
2019-08-31 04-AM,169.07
2019-08-31 03-AM,169.06
2019-08-31 02-AM,169.32
2019-08-31 01-AM,169.11
2019-08-31 12-AM,168.64
2019-08-30 11-PM,168.5
2019-08-30 10-PM,168.79
2019-08-30 09-PM,168.37
2019-08-30 08-PM,168.98
2019-08-30 07-PM,168.8
2019-08-30 06-PM,167.52
2019-08-30 05-PM,167.73
2019-08-30 04-PM,168.63
2019-08-30 03-PM,169.3
2019-08-30 02-PM,169.42
2019-08-30 01-PM,169.84
2019-08-30 12-PM,169.29
2019-08-30 11-AM,169.73
2019-08-30 10-AM,169.51
2019-08-30 09-AM,169.88
2019-08-30 08-AM,168.91
2019-08-30 07-AM,167.54
2019-08-30 06-AM,168.18
2019-08-30 05-AM,168.29
2019-08-30 04-AM,168.43
2019-08-30 03-AM,168.15
2019-08-30 02-AM,167.4
2019-08-30 01-AM,167.54
2019-08-30 12-AM,167.53
2019-08-29 11-PM,169.01
2019-08-29 10-PM,168.84
2019-08-29 09-PM,169.39
2019-08-29 08-PM,169.6
2019-08-29 07-PM,169.31
2019-08-29 06-PM,168.34
2019-08-29 05-PM,168.96
2019-08-29 04-PM,167.33
2019-08-29 03-PM,168.15
2019-08-29 02-PM,165.34
2019-08-29 01-PM,168.43
2019-08-29 12-PM,168.04
2019-08-29 11-AM,168.89
2019-08-29 10-AM,168.93
2019-08-29 09-AM,169.79
2019-08-29 08-AM,168.3
2019-08-29 07-AM,168.05
2019-08-29 06-AM,169.43
2019-08-29 05-AM,170.35
2019-08-29 04-AM,170.66
2019-08-29 03-AM,169.33
2019-08-29 02-AM,170.46
2019-08-29 01-AM,171.72
2019-08-29 12-AM,172.96
2019-08-28 11-PM,173.03
2019-08-28 10-PM,174.04
2019-08-28 09-PM,173.23
2019-08-28 08-PM,171.64
2019-08-28 07-PM,171.35
2019-08-28 06-PM,172.52
2019-08-28 05-PM,184.9
2019-08-28 04-PM,186.67
2019-08-28 03-PM,187.14
2019-08-28 02-PM,187.46
2019-08-28 01-PM,186.71
2019-08-28 12-PM,186.68
2019-08-28 11-AM,186.16
2019-08-28 10-AM,186.07
2019-08-28 09-AM,186.45
2019-08-28 08-AM,186
2019-08-28 07-AM,186.52
2019-08-28 06-AM,186.84
2019-08-28 05-AM,186.03
2019-08-28 04-AM,185.08
2019-08-28 03-AM,185.67
2019-08-28 02-AM,185.46
2019-08-28 01-AM,185.63
2019-08-28 12-AM,186.21
2019-08-27 11-PM,187.24
2019-08-27 10-PM,186.08
2019-08-27 09-PM,186.12
2019-08-27 08-PM,186.89
2019-08-27 07-PM,187.47
2019-08-27 06-PM,187.43
2019-08-27 05-PM,187.5
2019-08-27 04-PM,188.05
2019-08-27 03-PM,188.3
2019-08-27 02-PM,187.7
2019-08-27 01-PM,188.51
2019-08-27 12-PM,186.02
2019-08-27 11-AM,186.18
2019-08-27 10-AM,186.38
2019-08-27 09-AM,186.44
2019-08-27 08-AM,186.51
2019-08-27 07-AM,186.58
2019-08-27 06-AM,186.15
2019-08-27 05-AM,186.88
2019-08-27 04-AM,186.4
2019-08-27 03-AM,186.59
2019-08-27 02-AM,186.66
2019-08-27 01-AM,187.78
2019-08-27 12-AM,188.49
2019-08-26 11-PM,188.67
2019-08-26 10-PM,188.39
2019-08-26 09-PM,186.94
2019-08-26 08-PM,186.69
2019-08-26 07-PM,187.52
2019-08-26 06-PM,186.42
2019-08-26 05-PM,188.24
2019-08-26 04-PM,188.22
2019-08-26 03-PM,188.74
2019-08-26 02-PM,188.69
2019-08-26 01-PM,189.13
2019-08-26 12-PM,189.75
2019-08-26 11-AM,190.56
2019-08-26 10-AM,189.79
2019-08-26 09-AM,190.17
2019-08-26 08-AM,189.93
2019-08-26 07-AM,190.18
2019-08-26 06-AM,190.36
2019-08-26 05-AM,190.43
2019-08-26 04-AM,190.93
2019-08-26 03-AM,190.37
2019-08-26 02-AM,190.64
2019-08-26 01-AM,191.28
2019-08-26 12-AM,192.77
2019-08-25 11-PM,186.54
2019-08-25 10-PM,186.17
2019-08-25 09-PM,184.62
2019-08-25 08-PM,184.42
2019-08-25 07-PM,185.36
2019-08-25 06-PM,187.42
2019-08-25 05-PM,187.46
2019-08-25 04-PM,187.79
2019-08-25 03-PM,187.91
2019-08-25 02-PM,187.99
2019-08-25 01-PM,190.84
2019-08-25 12-PM,191.7
2019-08-25 11-AM,189.38
2019-08-25 10-AM,190.39
2019-08-25 09-AM,190.88
2019-08-25 08-AM,189.26
2019-08-25 07-AM,189.82
2019-08-25 06-AM,188.82
2019-08-25 05-AM,188.53
2019-08-25 04-AM,188.04
2019-08-25 03-AM,189.74
2019-08-25 02-AM,189.32
2019-08-25 01-AM,189.3
2019-08-25 12-AM,189.91
2019-08-24 11-PM,190.6
2019-08-24 10-PM,190.74
2019-08-24 09-PM,188.67
2019-08-24 08-PM,189.38
2019-08-24 07-PM,189.31
2019-08-24 06-PM,189.1
2019-08-24 05-PM,188.59
2019-08-24 04-PM,188.88
2019-08-24 03-PM,187.85
2019-08-24 02-PM,187.69
2019-08-24 01-PM,187.77
2019-08-24 12-PM,187.64
2019-08-24 11-AM,188.98
2019-08-24 10-AM,188.36
2019-08-24 09-AM,188.84
2019-08-24 08-AM,189.55
2019-08-24 07-AM,191.55
2019-08-24 06-AM,191.77
2019-08-24 05-AM,191.84
2019-08-24 04-AM,191.65
2019-08-24 03-AM,192.18
2019-08-24 02-AM,192.1
